player_key,full_name,editorial_team_abbr,display_position,3PTM,AST,BLK,FG%,FGM/A,FT%,FTM/A,PTS,REB,ST,TO,editorial_player_key,editorial_team_full_name,editorial_team_key,editorial_team_url,eligible_positions,eligible_positions_to_add,has_player_notes,has_recent_player_notes,headshot,image_url,injury_note,is_keeper,is_undroppable,player_id,player_notes_last_timestamp,position_type,primary_position,status,status_full,uniform_number,url
454.p.6275,Caleb Martin,DAL,"SG,SF",37,95,23,.424,129/304,.622,61/98,356,177,46,56,nba.p.6275,Dallas Mavericks,nba.t.6,https://sports.yahoo.com/nba/teams/dallas/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/LZSSAj568AZ9U0EWJKgAvQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02052025/6275.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/LZSSAj568AZ9U0EWJKgAvQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02052025/6275.png,,"{'status': False, 'cost': False, 'kept': False}",0,6275,,P,SG,,,16,https://sports.yahoo.com/nba/players/6275
454.p.6034,Aaron Holiday,HOU,"PG,SG",72,83,11,.437,117/268,.829,34/41,340,78,19,37,nba.p.6034,Houston Rockets,nba.t.10,https://sports.yahoo.com/nba/teams/houston/,"[{'position': 'PG'}, {'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/HqtUcUScU.TlPHG5XXE_3g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6034.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/HqtUcUScU.TlPHG5XXE_3g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6034.png,,"{'status': False, 'cost': False, 'kept': False}",0,6034,1751055945.0,P,PG,,,0,https://sports.yahoo.com/nba/players/6034
454.p.6561,Kai Jones,DAL,C,1,25,23,.798,87/109,.719,23/32,198,125,15,18,nba.p.6561,Dallas Mavericks,nba.t.6,https://sports.yahoo.com/nba/teams/dallas/,"[{'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/p7q4v.AwBwB.2g1yx7gp5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/03052025/6561.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/p7q4v.AwBwB.2g1yx7gp5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/03052025/6561.png,,"{'status': False, 'cost': False, 'kept': False}",0,6561,,P,C,,,23,https://sports.yahoo.com/nba/players/6561
454.p.5015,Andre Drummond,PHI,C,3,34,18,.500,117/234,.622,56/90,293,310,39,55,nba.p.5015,Philadelphia 76ers,nba.t.20,https://sports.yahoo.com/nba/teams/philadelphia/,"[{'position': 'C'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/XOZr2367Ajc4jj1LTVp6sw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/5015.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/XOZr2367Ajc4jj1LTVp6sw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/5015.png,Toe,"{'status': False, 'cost': False, 'kept': False}",0,5015,1751045904.0,P,C,GTD,Game Time Decision,1,https://sports.yahoo.com/nba/players/5015
454.p.6255,John Konchar,MEM,"SG,SF",23,42,14,.451,41/91,.875,7/8,112,151,30,16,nba.p.6255,Memphis Grizzlies,nba.t.29,https://sports.yahoo.com/nba/teams/memphis/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/wE6HATJR_apKsa10h1u9zA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6255.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/wE6HATJR_apKsa10h1u9zA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6255.png,,"{'status': False, 'cost': False, 'kept': False}",0,6255,,P,SG,,,46,https://sports.yahoo.com/nba/players/6255
454.p.6695,Jaden Ivey,DET,"PG,SG",63,119,11,.460,190/413,.733,85/116,528,124,28,89,nba.p.6695,Detroit Pistons,nba.t.8,https://sports.yahoo.com/nba/teams/detroit/,"[{'position': 'PG'}, {'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/zos69I5HkvyJNXgWCtQHZg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/6695.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/zos69I5HkvyJNXgWCtQHZg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/6695.png,Lower Leg,"{'status': False, 'cost': False, 'kept': False}",0,6695,,P,PG,GTD,Game Time Decision,23,https://sports.yahoo.com/nba/players/6695
454.p.6586,Kessler Edwards,DAL,"SF,PF,C",22,42,20,.496,67/135,.923,12/13,168,115,19,16,nba.p.6586,Dallas Mavericks,nba.t.6,https://sports.yahoo.com/nba/teams/dallas/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/d_GhbICYh911mQO9pdihPQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10252024/6586.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/d_GhbICYh911mQO9pdihPQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10252024/6586.png,,"{'status': False, 'cost': False, 'kept': False}",0,6586,,P,SF,,,20,https://sports.yahoo.com/nba/players/6586
454.p.10082,Andre Jackson Jr.,MIL,"SG,SF",30,83,14,.477,94/197,.500,12/24,230,182,34,58,nba.p.10082,Milwaukee Bucks,nba.t.15,https://sports.yahoo.com/nba/teams/milwaukee/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/8pQKQTwpYQSNLQVy34dD5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10082.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/8pQKQTwpYQSNLQVy34dD5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10082.png,,"{'status': False, 'cost': False, 'kept': False}",0,10082,,P,SG,,,44,https://sports.yahoo.com/nba/players/10082
454.p.6036,Moritz Wagner,ORL,C,27,42,12,.562,140/249,.718,79/110,386,148,24,49,nba.p.6036,Orlando Magic,nba.t.19,https://sports.yahoo.com/nba/teams/orlando/,"[{'position': 'C'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",1.0,1.0,"{'url': 'https://s.yimg.com/iu/api/res/1.2/iTB539ypHu_kBMKgRREyeQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6036.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/iTB539ypHu_kBMKgRREyeQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6036.png,Knee,"{'status': False, 'cost': False, 'kept': False}",0,6036,1751232442.0,P,C,GTD,Game Time Decision,21,https://sports.yahoo.com/nba/players/6036
454.p.6636,Jeff Dowtin Jr.,PHI,PG,28,78,12,.487,112/230,.733,33/45,285,60,24,15,nba.p.6636,Philadelphia 76ers,nba.t.20,https://sports.yahoo.com/nba/teams/philadelphia/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/0Mrey.dck9UKys_fcGKMog--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/6636.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/0Mrey.dck9UKys_fcGKMog--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/6636.png,,"{'status': False, 'cost': False, 'kept': False}",0,6636,,P,PG,,,11,https://sports.yahoo.com/nba/players/6636
454.p.6414,Zeke Nnaji,DEN,"PF,C",17,23,38,.496,70/141,.614,27/44,184,90,25,14,nba.p.6414,Denver Nuggets,nba.t.7,https://sports.yahoo.com/nba/teams/denver/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/2_chQZaejLsf_3SouMs4eA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/6414.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/2_chQZaejLsf_3SouMs4eA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/6414.png,,"{'status': False, 'cost': False, 'kept': False}",0,6414,,P,PF,,,22,https://sports.yahoo.com/nba/players/6414
454.p.6687,Lindy Waters III,DET,"SG,SF",64,52,11,.369,92/249,.727,8/11,256,110,27,20,nba.p.6687,Detroit Pistons,nba.t.8,https://sports.yahoo.com/nba/teams/detroit/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/B6DVtGOBC0UcGEdxavRuXw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10302024/6687.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/B6DVtGOBC0UcGEdxavRuXw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10302024/6687.png,,"{'status': False, 'cost': False, 'kept': False}",0,6687,,P,SG,,,43,https://sports.yahoo.com/nba/players/6687
454.p.5880,Daniel Theis,NOP,C,9,60,20,.473,61/129,.838,31/37,162,164,18,25,nba.p.5880,New Orleans Pelicans,nba.t.3,https://sports.yahoo.com/nba/teams/new-orleans/,"[{'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/r_8VgUHIHVKz3y5T63uWnQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5880.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/r_8VgUHIHVKz3y5T63uWnQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5880.png,,"{'status': False, 'cost': False, 'kept': False}",0,5880,,P,C,NA,Not Active,10,https://sports.yahoo.com/nba/players/5880
454.p.6065,Shake Milton,LAL,"PG,SG",38,102,4,.453,115/254,.797,47/59,315,104,25,40,nba.p.6065,Los Angeles Lakers,nba.t.13,https://sports.yahoo.com/nba/teams/la-lakers/,"[{'position': 'PG'}, {'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/iCh0kyxb9PXAJseHsHKtgw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02032025/6065.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/iCh0kyxb9PXAJseHsHKtgw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02032025/6065.png,,"{'status': False, 'cost': False, 'kept': False}",0,6065,,P,PG,,,20,https://sports.yahoo.com/nba/players/6065
454.p.6604,Trendon Watford,BKN,"PF,C",29,115,12,.469,164/350,.762,93/122,450,160,27,83,nba.p.6604,Brooklyn Nets,nba.t.17,https://sports.yahoo.com/nba/teams/brooklyn/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/GoopruNQsWJtJ1Utrm3kKw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232024/6604.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/GoopruNQsWJtJ1Utrm3kKw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232024/6604.png,,"{'status': False, 'cost': False, 'kept': False}",0,6604,,P,PF,,,9,https://sports.yahoo.com/nba/players/6604
454.p.6722,Caleb Houstan,ORL,"SG,SF",64,35,6,.421,80/190,.882,15/17,239,75,22,13,nba.p.6722,Orlando Magic,nba.t.19,https://sports.yahoo.com/nba/teams/orlando/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",1.0,1.0,"{'url': 'https://s.yimg.com/iu/api/res/1.2/hPWVDHjEQ7z0JWmun0t_Eg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6722.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/hPWVDHjEQ7z0JWmun0t_Eg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6722.png,,"{'status': False, 'cost': False, 'kept': False}",0,6722,1751232675.0,P,SG,,,2,https://sports.yahoo.com/nba/players/6722
454.p.5487,Larry Nance Jr.,ATL,"PF,C",34,38,13,.516,80/155,.692,9/13,203,103,20,16,nba.p.5487,Atlanta Hawks,nba.t.1,https://sports.yahoo.com/nba/teams/atlanta/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/mdJ53RLgAyh7XZcQpdurow--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212024/5487.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/mdJ53RLgAyh7XZcQpdurow--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212024/5487.png,Knee,"{'status': False, 'cost': False, 'kept': False}",0,5487,,P,PF,GTD,Game Time Decision,22,https://sports.yahoo.com/nba/players/5487
454.p.10078,Tristan Vukcevic,WAS,C,38,39,23,.496,120/242,.776,52/67,330,130,11,42,nba.p.10078,Washington Wizards,nba.t.27,https://sports.yahoo.com/nba/teams/washington/,"[{'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/KcOI4kq2u88ABk3leWH4vA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11012024/10078.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/KcOI4kq2u88ABk3leWH4vA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11012024/10078.png,,"{'status': False, 'cost': False, 'kept': False}",0,10078,,P,C,,,00,https://sports.yahoo.com/nba/players/10078
454.p.6038,Robert Williams III,POR,C,1,21,33,.641,50/78,.882,15/17,116,118,13,17,nba.p.6038,Portland Trail Blazers,nba.t.22,https://sports.yahoo.com/nba/teams/portland/,"[{'position': 'C'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/Wubnwcq0M_8hSbLukraR9g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6038.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/Wubnwcq0M_8hSbLukraR9g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6038.png,Knee,"{'status': False, 'cost': False, 'kept': False}",0,6038,,P,C,GTD,Game Time Decision,35,https://sports.yahoo.com/nba/players/6038
454.p.6745,Gui Santos,GSW,"SF,PF",34,80,10,.458,82/179,.690,29/42,227,172,25,42,nba.p.6745,Golden State Warriors,nba.t.9,https://sports.yahoo.com/nba/teams/golden-state/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",1.0,1.0,"{'url': 'https://s.yimg.com/iu/api/res/1.2/hfZjmigVArMOqYPNIYheDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6745.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/hfZjmigVArMOqYPNIYheDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6745.png,,"{'status': False, 'cost': False, 'kept': False}",0,6745,1751233360.0,P,SF,,,15,https://sports.yahoo.com/nba/players/6745
454.p.5317,Marcus Smart,WAS,"PG,SG",49,109,9,.393,101/257,.761,54/71,305,72,39,54,nba.p.5317,Washington Wizards,nba.t.27,https://sports.yahoo.com/nba/teams/washington/,"[{'position': 'PG'}, {'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/2_jkrJ2Co3cQ6tSfyGCtyg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02072025/5317.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/2_jkrJ2Co3cQ6tSfyGCtyg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02072025/5317.png,,"{'status': False, 'cost': False, 'kept': False}",0,5317,,P,PG,,,36,https://sports.yahoo.com/nba/players/5317
